Day, Price Index, Inflows, Outflows,30-day price change,30-day sum of inflows,30-day sum of outflows,Inflows - Outflows
2931,14.557852,91.79578,94.504944,-1.410616,3035.230308,3152.745832,-117.515524
2932,14.617658,92.6246,94.46042,-0.97997,3022.029808,3137.157706,-115.127898
2933,14.261618,91.190605,93.64623,-1.314509,3008.914043,3118.517941,-109.603898
2934,14.450185,91.8595,91.01463,-0.914793,2996.015303,3097.773661,-101.758358
2935,14.301618,90.87098,92.33323,-1.458948,2983.566023,3080.517307,-96.951284
2936,14.405933,91.662506,93.84821,-1.023184,2972.094579,3065.060407,-92.965828
2937,14.182307,90.45263,92.92139,-1.396056,2959.232939,3051.963547,-92.730608
2938,14.45609,91.553665,91.56109,-0.991564,2949.193548,3035.721887,-86.528339
2939,14.309567,90.56341,90.45554,-0.900484,2937.657654,3020.519677,-82.862023
2940,14.496617,91.35081,89.53333,-0.978634,2928.241204,3006.316737,-78.075533
2941,14.385954,90.00665,90.682236,-0.779848,2917.307274,2990.076198,-72.768924
2942,14.149555,90.55183,88.359955,-0.902675,2908.597074,2975.252213,-66.655139
2943,14.207503,89.489105,89.60537,-1.225073,2898.221759,2961.715673,-63.493914
2944,14.312637,90.39412,88.2618,-0.987543,2889.738699,2945.813403,-56.074704
2945,14.119389,89.47217,88.39403,-1.343697,2880.060709,2932.852437,-52.791728
2946,14.228552,90.36369,89.87511,-1.1328715,2873.089599,2918.635267,-45.545668
2947,14.063929,89.35428,86.0243,-1.120677,2865.009319,2907.407202,-42.397883
2948,14.198433,90.54992,88.69279,-0.57928,2859.955309,2896.557527,-36.602218
2949,13.859713,91.647644,87.71394,-1.011469,2855.405903,2887.073127,-31.667224
2950,13.991455,90.32639,87.743164,-1.058464,2850.445983,2872.442351,-21.996368
2951,14.264985,91.45945,86.42842,-0.843663,2845.714889,2862.324491,-16.609602
2952,13.896143,90.26031,88.9377,-0.976851,2841.103519,2851.439101,-10.335582
2953,13.97438,91.017815,86.15462,-0.866423,2836.620678,2841.241457,-4.620779
2954,13.958453,90.10305,86.71337,-0.654098,2832.860584,2830.252447,2.608137
2955,13.917627,91.15987,87.21527,-0.9244245,2829.61766,2820.845433,8.772227
2956,13.960015,92.619156,87.634544,-0.939383,2828.834986,2810.124043,18.710943
2957,14.001976,91.54988,86.56861,-0.48943,2826.130546,2800.830553,25.299993
2958,13.7851925,92.80941,87.12383,-0.9617195,2826.087946,2790.935119,35.152827
2959,13.766329,91.58893,84.31895,-0.864975,2824.212706,2779.149849,45.062857
2960,13.913371,92.840385,86.118996,-0.837509,2824.658721,2772.607079,52.051642
2961,13.71869,92.08829,84.75431,-0.839162,2823.576831,2761.600329,61.976502
2962,13.98439,93.510765,89.71339,-0.633268,2825.291816,2756.808775,68.483041
2963,13.819183,94.93889,86.66946,-0.442435,2827.606106,2749.017815,78.588291
2964,13.7545395,93.913185,85.63097,-0.6956455,2830.328686,2741.002555,89.326131
2965,13.830496,95.057945,86.46272,-0.471122,2833.527131,2736.450645,97.076486
2966,13.603268,96.17955,85.63191,-0.802665,2838.835701,2729.749325,109.086376
2967,13.86937,95.09932,87.87828,-0.312937,2842.272515,2723.779395,118.49312
2968,14.097407,96.69412,88.25811,-0.358683,2848.514005,2719.116115,129.39789
2969,13.818449,95.94041,86.83796,-0.491118,2852.90075,2714.392985,138.507765
2970,13.781711,97.40916,88.148094,-0.714906,2859.7465,2712.085539,147.660961
2971,13.908256,99.053955,85.38485,-0.477698,2867.449645,2707.937059,159.512586
2972,13.559272,97.97759,86.74857,-0.590283,2875.420585,2704.003393,171.417192
2973,13.641317,99.66738,87.86689,-0.566186,2884.536135,2703.510328,181.025807
2974,13.930131,101.3477,86.02232,-0.382506,2896.39473,2699.927278,196.467452
2975,13.791602,100.150826,87.89079,-0.327787,2906.151436,2699.556268,206.595168
2976,13.758797,101.74272,86.240524,-0.469755,2918.421986,2697.402762,221.019224
2977,13.851052,103.1354,87.44299,-0.212877,2931.193696,2694.970642,236.223054
2978,13.943315,102.35559,87.90587,-0.255118,2944.195006,2696.852212,247.342794
2979,13.890761,103.840614,87.891594,0.031048,2957.4857,2696.051016,261.434684
2980,13.965186,105.3775,86.68629,-0.026269,2971.215556,2695.023366,276.19219
2981,13.728926,106.74441,86.73179,-0.536059,2987.633576,2694.011992,293.621584
2982,13.783022,105.66868,88.53244,-0.113121,3001.842806,2696.116012,305.726794
2983,13.771225,107.0694,88.15786,-0.203155,3018.651896,2695.336172,323.315724
2984,14.075515,108.570915,88.54597,0.117062,3036.204996,2697.727522,338.477474
2985,14.036904,110.02709,87.42138,0.119277,3056.129036,2698.435532,357.693504
2986,14.062229,108.90665,93.350075,0.102214,3073.875816,2704.570337,369.305479
2987,14.050078,110.364395,88.71032,0.048102,3091.621055,2705.646113,385.974942
2988,14.001388,112.043655,89.38478,0.2161955,3112.11483,2708.462283,403.652547
2989,13.912167,113.47408,89.75373,0.145838,3132.7795,2711.092183,421.687317
2990,14.05559,112.38433,91.27196,0.142219,3153.5749,2718.045193,435.529707
2991,14.283417,114.014435,91.83552,0.564727,3174.74895,2723.761717,450.987233
2992,14.360691,115.58255,89.67855,0.376301,3198.24321,2728.685957,469.557253
2993,14.206186,117.14662,92.759995,0.387003,3221.879065,2731.732562,490.146503
2994,14.261872,118.93432,90.72808,0.5073325,3245.874495,2735.791182,510.083313
2995,14.3747835,117.92813,90.90936,0.5442875,3269.88944,2741.069572,528.819868
2996,14.452198,119.3457,92.47884,0.84893,3294.177195,2747.085692,547.091503
2997,14.570257,121.01762,89.99936,0.700887,3319.015265,2751.453142,567.562123
2998,14.534305,122.36805,92.6596,0.436898,3346.283995,2756.234462,590.049533
2999,14.517583,123.59454,93.6733,0.699134,3373.184415,2761.649652,611.534763
3000,14.735171,124.98488,93.1652,0.95346,3402.228885,2767.976892,634.251993
3001,14.6433935,123.91968,97.423965,0.7351375,3428.739405,2777.252763,651.486642
3002,14.687794,125.19241,96.926956,1.128522,3454.87786,2788.794869,666.082991
3003,14.789336,126.563095,94.34868,1.148019,3483.463365,2796.394979,687.068386
3004,14.818258,127.824684,96.95563,0.888127,3511.620669,2805.483719,706.13695
3005,14.801451,129.01431,96.90968,1.009849,3539.287279,2816.371079,722.9162
3006,15.0561075,130.43924,95.960815,1.2973105,3569.575693,2824.441104,745.134589
3007,15.160042,131.87163,98.146904,1.30899,3599.704603,2836.347484,763.357119
3008,15.1938095,133.34578,94.71621,1.2504945,3629.914983,2843.620704,786.294279
3009,15.229775,134.81819,103.31587,1.339014,3662.377583,2859.030704,803.346879
3010,15.219296,135.8928,99.782555,1.25411,3694.429769,2870.921665,823.508104
3011,15.701016,137.02577,99.17736,1.97209,3726.078039,2883.412735,842.665304
3012,15.561353,138.31679,99.827934,1.778331,3757.650419,2896.508879,861.14154
3013,15.612111,139.71085,101.34632,1.840886,3791.692589,2909.322759,882.36983
3014,15.792567,140.96342,105.12599,1.717052,3825.586609,2926.290889,899.29572
3015,15.70001,142.19365,101.22377,1.663106,3859.209344,2938.968689,920.240655
3016,15.929308,143.62836,104.75687,1.867079,3892.810614,2956.304179,936.506435
3017,15.893638,144.84665,100.48321,1.84356,3928.750614,2963.437314,965.3133
3018,16.043898,145.84332,105.54212,2.04251,3964.229539,2980.269114,983.960425
3019,16.272432,146.46016,102.251884,2.360265,3998.646044,2993.136218,1005.509826
3020,16.361113,147.63945,106.87115,2.305523,4032.811414,3010.253638,1022.557776
3021,16.457495,148.2204,105.4431,2.174078,4068.647484,3024.424778,1044.222706
3022,16.394854,148.83464,108.03759,2.034163,4103.467689,3040.626848,1062.840841
3023,16.403887,149.71693,106.9823,2.197701,4137.602069,3057.930598,1079.671471
3024,16.534857,150.52638,106.41539,2.272985,4170.981829,3071.585993,1099.395836
3025,16.801899,151.01996,109.621796,2.4271155,4203.067469,3090.479709,1112.58776
3026,17.08543,152.00519,107.90706,2.633232,4237.144529,3107.477409,1129.66712
3027,17.244715,152.64967,112.12511,2.674458,4270.448499,3127.123679,1143.32482
3028,17.191511,153.23003,111.02042,2.657206,4302.660909,3148.144739,1154.51617
3029,17.168365,153.88675,111.29014,2.650782,4334.179609,3166.775279,1167.40433
3030,17.167236,154.47694,114.26264,2.432065,4365.062009,3187.364619,1177.69739
3031,17.67519,154.99069,113.465454,3.0317965,4395.067819,3207.664873,1187.402946
3032,17.72,155.73982,114.72492,3.032206,4426.887959,3224.965828,1201.922131
3033,17.6259,158.30968,113.97523,2.836564,4460.005229,3242.014102,1217.991127
3034,17.805866,159.00581,111.45262,2.987608,4492.447944,3259.118042,1233.329902
3035,17.731432,159.5648,114.89674,2.929981,4524.18806,3277.059152,1247.128908
3036,17.796724,159.75334,115.05749,2.7406165,4554.92709,3295.206962,1259.720128
3037,18.066023,160.02353,119.34463,2.905981,4584.51138,3318.590777,1265.920603
3038,18.122496,160.28145,119.01759,2.9286865,4612.9212,3339.461463,1273.459737
3039,18.209295,162.82121,117.60794,2.97952,4642.39663,3362.353193,1280.043437
3040,18.106485,162.92899,120.73595,2.887189,4670.50743,3379.773273,1290.734157
3041,18.7699,162.78674,123.8167,3.068884,4697.40137,3403.807418,1293.593952
3042,18.3838,162.89919,120.9688,2.822447,4723.27479,3425.598858,1297.675932
3043,18.773838,162.91187,120.77891,3.161727,4747.86987,3446.549834,1301.320036
3044,18.550817,165.00003,120.80295,2.75825,4773.15905,3466.006464,1307.152586
3045,18.748486,165.08826,123.96364,3.048476,4797.28389,3484.844114,1312.439776
3046,19.004889,164.66429,123.18488,3.075581,4819.75453,3506.805224,1312.949306
3047,19.06312,164.7294,123.13691,3.169482,4840.85557,3525.185264,1315.670306
3048,19.391703,166.79538,125.56616,3.347805,4862.8043,3550.268214,1312.536086
3049,19.194561,166.61775,127.622375,2.922129,4883.57873,3572.348469,1311.230261
3050,19.610683,165.89503,123.57875,3.24957,4903.0136,3593.675335,1309.338265
3051,19.497824,165.60727,124.46173,3.040329,4920.98142,3611.265915,1309.715505
3052,19.452652,167.18297,128.64261,3.057798,4939.94399,3634.465425,1305.478565
3053,19.564003,167.0655,129.74066,3.160116,4958.17485,3656.168495,1302.006355
3054,19.660927,166.43698,133.44508,3.12607,4974.8949,3682.631275,1292.263625
3055,20.01042,166.12764,124.03643,3.208521,4990.49616,3700.252315,1290.243845
3056,20.228434,167.47322,127.25787,3.143004,5006.94942,3717.888389,1289.061031
3057,20.222815,166.92491,128.13846,2.9781,5021.86914,3738.119789,1283.749351
3058,20.273195,166.2459,130.46309,3.081684,5035.46537,3756.457769,1279.007601
3059,20.371727,167.27505,131.08865,3.203362,5049.51039,3776.525999,1272.984391
3060,20.640488,166.56512,129.50519,3.473252,5062.18876,3794.741049,1267.447711
3061,20.81734,165.56926,132.26111,3.14215,5073.28108,3812.739519,1260.541561
3062,20.686617,166.60559,128.80318,2.966617,5084.89598,3828.077245,1256.818735
3063,20.575693,166.37169,129.24806,2.949793,5095.52785,3842.600385,1252.927465
3064,20.621996,166.01144,133.13037,2.81613,5103.22961,3861.755525,1241.474085
3065,20.874361,166.60393,134.2914,3.142929,5110.82773,3884.594305,1226.233425
3066,20.866013,165.96841,129.96432,3.069289,5117.23134,3899.661885,1217.569455
3067,21.10754,166.88818,130.13084,3.041517,5124.36618,3914.735235,1209.630945
3068,21.093708,166.12418,133.33032,2.971212,5130.46683,3928.720925,1201.745905
3069,21.17887,165.19385,132.34885,2.969575,5135.37923,3942.052185,1193.327045
3070,21.521791,165.99443,130.79597,3.415306,5138.55245,3955.240215,1183.312235
3071,21.594135,165.11548,135.6343,2.824235,5140.73894,3970.138565,1170.600375
3072,21.673178,164.11426,131.95073,3.289378,5142.06646,3978.272595,1163.793865
3073,21.57533,165.14896,135.35275,2.801492,5144.31623,3992.656545,1151.659685
3074,21.682865,164.09264,137.32399,3.132048,5145.497,4009.201625,1136.295375
3075,21.864218,164.48274,132.51865,3.115732,5144.97971,4020.917325,1124.062385
3076,22.101477,163.47433,133.46013,3.096588,5143.36578,4030.413815,1112.951965
3077,22.084301,164.59526,135.57108,3.021181,5143.29675,4042.800015,1100.496735
3078,21.938198,163.88875,133.25377,2.546495,5142.4561,4052.916875,1089.539225
3079,22.16416,162.87224,135.49222,2.969599,5138.53296,4062.842935,1075.690025
3080,22.088783,162.82838,136.86002,2.4781,5134.74359,4072.08058,1062.66301
3081,22.467552,161.90718,133.34375,2.969728,5130.75574,4081.84558,1048.91016
3082,22.453297,162.52283,137.10728,3.000645,5127.6713,4094.49113,1033.18017
3083,22.300457,161.64636,134.1538,2.736454,5122.13469,4100.00232,1022.13237
3084,22.725378,162.21523,132.53412,3.064451,5117.28442,4102.79578,1014.48864
3085,22.717037,161.16998,135.25244,2.706617,5112.01742,4104.60314,1007.41428
3086,22.454155,160.38919,135.61203,2.225721,5106.27897,4116.17874,990.10023
3087,22.724154,160.75197,136.18175,2.501339,5099.55772,4125.10262,974.4551
3088,23.120993,159.93759,132.82909,2.847798,5092.5704,4129.79325,962.77715
3089,22.775002,160.53781,134.84174,2.403275,5086.86231,4134.1719,952.69041
3090,22.861391,159.78671,132.30821,2.220903,5079.37397,4135.39146,943.98251
3091,23.22893,160.19878,131.50504,2.41159,5073.00763,4137.39131,935.61632
3092,22.597345,159.24965,138.92374,1.910728,5066.68802,4144.05394,922.63408
3093,23.024286,159.57869,133.16382,2.448593,5059.66112,4148.41458,911.24654
3094,23.278578,158.5557,138.409,2.656582,5051.84513,4157.57552,894.26961
3095,23.230364,158.89096,133.78456,2.356003,5044.72465,4158.22971,886.49494
3096,23.442888,157.8983,138.56532,2.576875,5036.01902,4162.50363,873.51539
3097,23.416058,157.76675,130.47806,2.308518,5027.81736,4163.01737,864.79999
3098,23.582354,156.6247,132.44048,2.488646,5017.55388,4165.32701,852.22687
3099,23.356272,157.13795,132.3918,2.177402,5008.56765,4164.38849,844.17916
3100,23.597187,156.37077,140.89645,2.075396,4999.74457,4172.93609,826.80848
3101,23.417578,156.39072,132.15646,1.823443,4990.14086,4174.29658,815.84428
3102,23.840488,155.09457,133.1106,2.16731,4980.11995,4171.77288,808.34707
3103,23.98009,155.31683,132.76906,2.40476,4971.32252,4172.59121,798.73131
3104,23.330427,154.38518,137.67308,1.647562,4960.55874,4174.91154,785.6472
3105,23.952047,154.61162,137.66936,2.087829,4951.07772,4175.25691,775.82081
3106,23.70137,153.47984,137.742,1.599893,4940.07482,4180.48026,759.59456
3107,23.736094,153.70332,133.6731,1.651793,4930.30381,4180.69323,749.61058
3108,23.663242,152.56006,132.61122,1.725044,4918.26861,4177.73337,740.53524
3109,23.750912,152.54742,140.53888,1.586752,4906.92728,4185.01848,721.9088
3110,23.999895,151.78882,134.97037,1.911112,4895.84386,4184.49663,711.34723
3111,23.990707,152.39954,135.56197,1.523155,4885.41502,4183.19858,702.21644
3112,24.154799,151.62944,133.16394,1.701502,4875.13728,4183.01877,692.11851
3113,23.774822,152.39957,138.01782,1.474365,4865.01402,4183.92931,681.08471
3114,23.824512,151.56573,135.89389,1.099134,4854.93339,4185.6694,669.26399
3115,24.179708,151.62929,135.60075,1.462671,4844.34745,4188.73603,655.61142
3116,24.35914,151.00127,137.30566,1.904985,4834.17874,4190.78925,643.38949
3117,24.326298,151.05046,136.18994,1.602144,4824.84001,4191.36716,633.47285
3118,24.517908,150.35928,134.13219,1.396915,4814.44732,4189.3176,625.12972
3119,24.663307,150.6975,135.37794,1.888305,4805.20723,4191.86645,613.34078
3120,25.018703,149.76807,132.07097,2.157312,4794.43749,4189.09568,605.34181
3121,24.143116,150.55301,139.46414,0.914186,4785.20379,4196.25161,588.95218
3122,24.014591,149.96802,134.88007,1.417246,4774.97303,4199.62664,575.34639
3123,24.784708,150.16942,136.95825,1.760422,4765.8928,4197.66115,568.23165
3124,25.101732,149.31572,133.3557,1.823154,4755.62983,4197.85303,557.7768
3125,24.87048,150.04826,139.80998,1.640116,4747.12239,4199.25401,547.86838
3126,24.587988,149.29779,132.66296,1.1451,4737.52922,4198.13241,539.39681
3127,25.24619,149.68643,138.65709,1.830132,4729.31735,4198.22418,531.09317
3128,24.203175,149.1601,137.66982,0.620821,4720.7107,4205.41594,515.29476
3129,24.18593,148.33432,139.89198,0.829658,4712.42032,4212.86744,499.55288
3130,24.63454,148.49779,135.40857,1.037353,4703.78016,4215.88421,487.89595
3131,25.20399,147.6146,139.41966,1.786412,4695.02399,4214.40742,480.61657
3132,24.749323,148.19806,135.55,0.908835,4686.83133,4217.80096,469.03037
3133,24.124018,147.61198,146.35457,0.143928,4679.34874,4231.04493,448.30381
3134,24.787409,147.83032,134.53334,1.456982,4671.86223,4232.80921,439.05302
3135,25.14617,147.11841,139.29613,1.194123,4664.59546,4234.43226,430.1632
3136,24.116796,147.50601,140.68575,0.415426,4657.48985,4237.44865,420.0412
3137,24.43146,146.75539,140.8333,0.695366,4650.7654,4240.53995,410.22545
3138,24.248749,146.97276,139.17075,0.585507,4644.03484,4246.0376,397.99724
3139,24.318121,146.04013,139.34894,0.567209,4637.51491,4252.77532,384.73959
3140,24.844975,146.48415,139.26833,0.84508,4631.45164,4251.50477,379.94687
3141,24.718943,145.91957,139.15456,0.728236,4625.58239,4255.68896,369.89343
3142,25.00567,145.4947,139.40941,0.850871,4618.67755,4259.5364,359.14115
3143,24.720615,146.28075,140.18384,0.945793,4613.32886,4266.5563,346.77256
3144,24.56009,145.73485,137.26523,0.735578,4606.66414,4265.80371,340.86043
3145,24.356844,146.16467,145.74571,0.177136,4601.26308,4275.65553,325.60755
3146,24.902285,145.7105,140.49474,0.543145,4595.34429,4280.54952,314.79477
3147,24.54569,146.44035,141.37444,0.219392,4590.78337,4284.6183,306.16507
3148,25.490791,145.98827,142.84529,0.972883,4585.72118,4291.27365,294.44753
3149,24.696913,145.59747,146.246,0.033606,4580.95937,4303.38746,277.57191
3150,24.206366,146.16539,146.2913,-0.812337,4576.42726,4314.30082,262.12644
3151,24.48127,145.69875,144.40161,0.338154,4572.35794,4326.63146,245.72648
3152,24.819359,145.84093,145.14243,0.804768,4567.64586,4332.30975,235.33611
3153,24.770916,145.2017,144.28217,-0.013792,4562.87954,4341.71185,221.16769
3154,24.734499,144.83578,147.64465,-0.367233,4557.5459,4352.39825,205.14765
3155,24.810932,145.24376,149.27847,-0.059548,4553.47394,4368.32102,185.15292
3156,24.58261,144.89682,143.27747,-0.005378,4548.3225,4371.78851,176.53399
3157,24.76684,144.04056,149.37408,-0.47935,4543.06527,4388.49963,154.56564
3158,25.03316,144.87001,147.46773,0.829985,4538.24885,4397.31027,140.93858
3159,23.680904,144.38916,148.94495,-0.505026,4533.47791,4408.5854,124.89251
3160,24.775583,143.9256,144.76625,0.141043,4529.06919,4413.45967,115.60952
3161,24.989496,144.04704,145.26776,-0.214494,4524.61844,4423.31886,101.29958
3162,24.019081,143.71576,155.27005,-0.730242,4520.7196,4439.16925,81.55035
3163,24.115608,143.32123,145.76918,-0.00841,4515.84277,4449.38843,66.45434
3164,23.901148,143.68163,149.33452,-0.886261,4511.91242,4452.36838,59.54404
3165,24.52001,143.474,151.09984,-0.62616,4507.5561,4468.93488,38.62122
3166,23.891222,143.41371,148.38441,-0.225574,4503.8514,4478.02316,25.82824
3167,24.273685,144.14622,150.68956,-0.157775,4500.49161,4488.02697,12.46464
3168,23.646027,143.7872,151.51973,-0.602722,4497.52342,4498.7134,-1.18998
3169,23.524519,143.45825,151.19324,-0.793602,4494.00891,4510.73589,-16.72698
3170,23.79229,144.08533,152.27042,-1.052685,4492.05411,4523.65737,-31.60326
3171,23.619198,143.31078,150.37376,-1.099745,4488.88074,4534.7628,-45.88206
3172,23.547901,143.144,151.82423,-1.457769,4486.10517,4547.43247,-61.3273
3173,23.53695,142.89082,155.0603,-1.183665,4483.50129,4563.08336,-79.58207
3174,23.489168,143.51918,152.28146,-1.070922,4480.73972,4575.18098,-94.44126
3175,23.425165,143.24936,148.69516,-0.931679,4478.25423,4586.61091,-108.35668
3176,23.560507,142.98808,160.67517,-1.341778,4475.07764,4601.54037,-126.46273
3177,23.520746,142.75488,152.66454,-1.024944,4472.12202,4613.71017,-141.58815
3178,23.488295,143.27043,153.42047,-2.002496,4468.9521,4625.7562,-156.8041
3179,23.295774,142.91414,154.71916,-1.401139,4465.87797,4637.63007,-171.7521
3180,23.305588,142.62091,159.02086,-0.900778,4462.90141,4650.40493,-187.50352
3181,23.084328,142.7071,150.50319,-1.396942,4459.44312,4654.61682,-195.1737
3182,22.531982,142.47467,160.4931,-2.287377,4456.21904,4670.70831,-214.48927
3183,22.816578,143.44968,153.28772,-1.954338,4453.82779,4678.8536,-225.02581
3184,22.770523,143.24275,159.14832,-1.963976,4451.86884,4693.71975,-241.85091
3185,22.537249,143.04301,155.8725,-2.273683,4450.07607,4701.9476,-251.87153
3186,22.611647,142.8923,154.52135,-1.970963,4447.72461,4707.19048,-259.46587
3187,22.297043,142.70311,157.0223,-2.469797,4445.5309,4720.93531,-275.40441
3188,22.382952,142.69289,157.43413,-2.650208,4444.18323,4728.99536,-284.81213
3189,22.216026,142.10587,152.88806,-1.464878,4441.41909,4734.41569,-292.9966
3190,22.191635,143.25653,156.76405,-2.583948,4440.28646,4742.23479,-301.94833
3191,22.002182,142.981,154.89516,-2.987314,4439.34186,4752.3637,-313.02184
3192,21.874544,142.92789,159.9163,-2.144537,4438.22271,4767.01224,-328.78953
3193,21.774067,142.80386,159.86084,-2.341541,4437.31081,4771.60303,-334.29222
3194,21.454756,142.79044,160.99237,-2.446392,4436.78002,4786.82622,-350.0462
3195,21.72082,142.69083,157.86356,-2.79919,4435.78922,4795.35526,-359.56604
3196,21.862673,142.47603,159.39067,-2.028549,4434.79125,4803.64609,-368.85484
3197,21.35194,141.95946,160.04271,-2.921745,4433.337,4815.30439,-381.96739
3198,21.57151,141.74727,156.13228,-2.074517,4430.93805,4820.74711,-389.80906
3199,21.596153,141.36876,159.32748,-1.928366,4428.51961,4828.55486,-400.03525
3200,21.299183,141.29794,154.23466,-2.493107,4426.3593,4831.59628,-405.23698
3201,20.8928,141.15941,157.10765,-2.726398,4423.43338,4836.43351,-413.00013
3202,20.906656,141.01149,157.97101,-2.641245,4421.13409,4844.03076,-422.89667
3203,20.52436,140.86302,156.12523,-3.01259,4418.85311,4848.33176,-429.47865
3204,21.103579,140.77974,159.45926,-2.385589,4416.74203,4852.73072,-435.98869
3205,20.482649,141.43832,151.31409,-2.942516,4414.66117,4851.76335,-437.10218
3206,20.56309,140.31227,162.00864,-2.997417,4411.72408,4865.07683,-453.35275
3207,20.702099,140.00362,155.9737,-2.818647,4408.73962,4860.37536,-451.63574
3208,20.57208,140.10397,158.17813,-2.916215,4406.08871,4865.88895,-459.80024
3209,20.398727,139.52924,157.36815,-2.897047,4402.34752,4869.83663,-467.48911
3210,20.404406,139.60057,163.41327,-2.901182,4399.03395,4878.53074,-479.49679
3211,20.151834,139.54732,157.01361,-2.932494,4395.96036,4876.52349,-480.56313
3212,20.104544,139.70367,157.5116,-2.427438,4392.95693,4883.5319,-490.57497
3213,19.974367,139.35861,156.79326,-2.842211,4389.84087,4879.83206,-489.99119
3214,19.776018,139.39297,159.29227,-2.994505,4385.78416,4885.83661,-500.05245
3215,20.021818,139.17737,152.8628,-2.515431,4381.71878,4879.55109,-497.83231
3216,19.552153,138.82346,157.4388,-3.059494,4377.49923,4881.11739,-503.61816
3217,19.776035,138.3738,152.00816,-2.521008,4372.98073,4878.6042,-505.62347
3218,19.515528,138.22092,156.5712,-2.867424,4368.49854,4878.1531,-509.65456
3219,19.429619,137.75705,152.79175,-2.786407,4363.5627,4873.51072,-509.94802
3220,19.327978,137.81326,154.37628,-2.863657,4359.27009,4874.99894,-515.72885
3221,19.166107,136.70366,153.64906,-2.836075,4352.71722,4871.88395,-519.16673
3222,19.217669,136.4446,153.21768,-2.656875,4346.18082,4870.20647,-524.02565
3223,19.377523,136.63211,152.28772,-2.396544,4339.88504,4862.57789,-522.69285
3224,19.206364,136.63533,155.45773,-2.248392,4333.71651,4858.17478,-524.45827
3225,19.0076,136.32622,149.4269,-2.71322,4327.25229,4846.60931,-519.35702
3226,18.776436,136.17407,150.93274,-3.086237,4320.73553,4839.67849,-518.94296
3227,18.844309,135.75583,148.62386,-2.507631,4314.01533,4828.91168,-514.89635
3228,18.762234,134.54199,148.3706,-2.809276,4306.59786,4817.23957,-510.64171
3229,18.60511,134.35751,146.17818,-2.991043,4299.2081,4807.28547,-508.07737
3230,18.458883,134.41801,146.43678,-2.8403,4292.25735,4794.39477,-502.13742
3231,18.88315,134.48392,146.19211,-2.00965,4285.44333,4786.35222,-500.90889
3232,18.714817,134.49985,145.80731,-2.191839,4278.78377,4775.05188,-496.26811
3233,18.364353,133.30681,146.68015,-2.160007,4271.07909,4763.76102,-492.68193
3234,18.20459,133.08441,142.67735,-2.898989,4263.30048,4750.31314,-487.01266
3235,18.376257,132.95262,150.08563,-2.106392,4255.47336,4740.93951,-485.46615
3236,18.082247,132.60582,141.61694,-2.480843,4246.64086,4731.24236,-484.6015
3237,18.135422,131.15715,143.23738,-2.566677,4237.48574,4712.4711,-474.98536
3238,17.916262,130.57733,139.09624,-2.655818,4228.05945,4695.59364,-467.53419
3239,18.134426,130.72447,145.889,-2.264301,4218.67995,4683.30451,-464.62456
3240,17.91572,130.59206,139.38695,-2.488686,4209.74277,4665.32331,-455.58054
3241,18.075283,129.25764,140.0111,-2.076551,4199.39984,4641.92114,-442.5213
3242,17.732347,128.89162,136.77747,-2.372197,4188.74414,4621.685,-432.94086
3243,17.776403,128.85876,139.26944,-2.197964,4177.89923,4603.44284,-425.54361
3244,17.4424,127.33007,136.25926,-2.333618,4165.87069,4582.90884,-417.03815
3245,17.528528,126.78978,139.79723,-2.49329,4153.2675,4563.4138,-410.1463
3246,17.423553,126.85817,135.74246,-2.1286,4140.9483,4546.29346,-405.34516
3247,17.490225,124.923355,133.50223,-2.28581,4127.048195,4522.35689,-395.308695
3248,17.104664,124.72665,132.0998,-2.410864,4113.401045,4502.44853,-389.047485
3249,17.492535,124.4265,133.25842,-1.937084,4099.606625,4479.13575,-379.529125
3250,17.224066,123.105835,133.48967,-2.103912,4084.95541,4459.83367,-374.87826
3251,17.032696,122.77049,133.9813,-2.133411,4069.91264,4439.43869,-369.52605
3252,17.107916,122.61661,135.76872,-2.109753,4055.82559,4421.55835,-365.73276
3253,16.943012,120.92783,130.18344,-2.434511,4040.30882,4398.52411,-358.21529
3254,17.105625,120.83738,130.25673,-2.100739,4024.51409,4376.49312,-351.97903
3255,16.603762,120.70538,127.66,-2.403838,4008.58414,4348.69539,-340.11125
3256,17.025385,118.73743,130.5776,-1.751051,3990.99535,4329.84609,-338.85074
3257,16.67764,118.64849,124.86985,-2.166669,3973.46977,4303.7832,-330.31343
3258,16.962118,118.253975,124.30692,-1.800116,3955.967915,4279.46626,-323.498345
3259,16.939392,116.85011,124.737854,-1.665718,3938.276035,4255.833514,-317.557479
3260,16.693512,116.63428,123.54237,-1.765371,3920.552805,4233.197704,-312.644899
3261,16.797335,115.161354,123.29809,-2.085815,3901.296149,4210.059014,-308.762865
3262,16.427332,114.93598,120.60155,-2.287485,3881.748209,4184.468454,-302.720245
3263,16.506958,114.823814,120.54894,-1.857395,3862.072173,4159.210084,-297.137911
3264,16.586369,113.368065,118.67487,-1.618221,3842.133428,4131.204804,-289.071376
3265,16.30914,113.44327,118.7828,-2.067117,3822.492288,4107.310254,-284.817966
3266,16.703203,112.303566,119.48765,-1.379044,3801.843234,4076.712274,-274.86904
3267,16.14104,112.27638,116.57944,-1.994382,3781.513794,4051.674774,-270.16098
3268,16.283325,110.57532,120.07748,-1.632937,3760.931964,4028.514874,-267.58291
3269,16.100664,110.78364,119.57997,-2.033762,3741.138274,4008.998604,-267.86033
